orig.ident	nCount_RNA	nFeature_RNA	percent.mt	S.Score	G2M.Score	Phase	old.ident	Sample.ID	Sample.name	Condition	RDS	Time	Day	Replicate	Batch	Dissection	Genotype	Multiplexing	Directory	Chip.10x.type	pretty.geno	RNA_snn_res.0.4	seurat_clusters	Fate	FateColor	UMAP_1	UMAP_2	Hoxa9	Hoxb9	Hoxc9	Hoxd9	Hoxa10	Hoxc10	Hoxd10	Hoxb13	Chl1
144h.Deli9-13_het.rep1	20451	4933	2.21016087232898	-0.14730174606624	0.0996453485225023	G2M	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	1.08688457327819	5.85156182861582	2	1	5	4	1	0	2	0	0
144h.Deli9-13_het.rep1	22732	5129	2.06317086046102	-0.0212684427493307	-0.0330111851380859	G1	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	-2.25558905658388	4.42296890831247	2	9	2	3	2	10	0	6	0
144h.Deli9-13_het.rep1	17366	4397	2.10180813083036	-0.122069271588203	-0.159629457311099	G1	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	-1.51979498920107	4.58259491539255	0	3	6	0	3	10	1	3	0
144h.Deli9-13_het.rep1	16109	4216	1.51468123409274	-0.0404345220924455	-0.187508658633744	G1	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	-2.01669220981264	4.12981967544809	4	3	6	2	2	8	0	0	0
144h.Deli9-13_het.rep1	17367	4446	2.2513963263661	-0.0822381306748962	0.000515762582296575	G2M	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	-0.692374158474444	4.44722036934152	1	3	3	3	1	5	0	13	0
144h.Deli9-13_het.rep1	14755	4234	2.20942053541172	-0.114567946631428	0.111510259742597	G2M	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	-2.07424335536623	4.71819715118662	1	5	5	2	3	9	0	2	0
144h.Deli9-13_het.rep1	13661	3878	2.13015152624259	0.16641580073655	-0.252956219764144	S	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	-2.01013569888735	4.87989859199777	0	1	0	0	1	4	0	2	0
144h.Deli9-13_het.rep1	24827	5562	2.17102348249889	-0.211579709913537	0.179627714709312	G2M	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	-1.8882198816266	5.10788135147348	4	8	6	2	1	9	1	6	0
144h.Deli9-13_het.rep1	12065	3840	1.94778284293411	-0.110724743290975	0.0191987853996064	G2M	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	-1.44749598559999	5.1239145240809	2	1	3	3	1	6	2	0	0
144h.Deli9-13_het.rep1	16253	4496	1.96271457577063	0.070822856850335	-0.333948462604391	S	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	-0.421563315960406	4.5179152927424	1	3	2	3	0	3	0	0	0
144h.Deli9-13_het.rep1	11269	3644	1.49968941343509	0.0553246047735446	-0.328194377637794	S	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	-2.23348741588259	4.25684885597482	1	4	2	1	1	5	0	0	0
144h.Deli9-13_het.rep1	28745	6070	1.6385458340581	0.0453572477476942	-0.0366942047211611	S	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	-0.0670477634396536	5.07980470276132	4	10	3	1	3	5	0	3	0
144h.Deli9-13_het.rep1	7439	2748	2.84984540932921	-0.264975616371236	-0.516026332934378	G1	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	0.854024034169676	5.24589042282358	1	0	0	2	0	0	0	0	0
144h.Deli9-13_het.rep1	16311	4300	1.77181043467599	0.106402976205989	-0.282832890140629	S	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	0.353672694591047	5.31661014175669	0	9	1	7	1	3	0	1	0
144h.Deli9-13_het.rep1	11998	3722	2.28371395232539	-0.0408553971039205	-0.210095409285107	G1	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	0.268448006537916	4.75617222404733	0	3	2	2	0	3	0	1	0
144h.Deli9-13_het.rep1	16862	4598	1.99857668129522	-0.15441310512306	0.352856194532353	G2M	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	-1.24737267551088	4.47119741058603	2	4	4	2	3	6	1	0	0
144h.Deli9-13_het.rep1	17338	4448	2.17441458068981	-0.305323879769693	-0.0152334300192074	G1	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	-1.87267165240907	4.43483929252878	2	3	4	0	0	6	0	2	0
144h.Deli9-13_het.rep1	8212	3047	2.35021919142718	-0.0844699946165119	-0.423793584379069	G1	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	-0.0677450185742361	5.09545878982797	0	0	0	1	1	2	0	0	0
144h.Deli9-13_het.rep1	9892	3191	2.4767488879903	0.0788303438904753	-0.109173549236632	S	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	0.846753742722036	5.43557242965952	0	0	4	1	1	0	0	0	0
144h.Deli9-13_het.rep1	10927	3629	2.22384918092798	-0.051704092781208	-0.0784587302670875	G1	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	-1.03117399272585	5.53946237182871	1	2	1	2	0	1	0	0	0
144h.Deli9-13_het.rep1	11145	3586	1.69582772543742	0.126228971380154	-0.209700555139695	S	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	-1.31993680057192	5.34039573288217	4	8	4	0	0	2	0	2	0
144h.Deli9-13_het.rep1	16004	4542	2.10572356910772	-0.202907934560305	0.23594598263781	G2M	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	0.58825055899954	5.49610643005625	1	3	7	4	1	1	0	1	0
144h.Deli9-13_het.rep1	15778	4660	2.42109266066675	-0.263057485050592	0.591103756292073	G2M	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	-2.36191062984133	4.13611416435495	2	5	5	2	1	10	0	7	0
144h.Deli9-13_het.rep1	19063	5024	1.47930546084037	-0.14349827755137	0.357744609103109	G2M	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	-2.5373967176404	4.24029783821359	7	11	9	0	7	16	1	8	0
144h.Deli9-13_het.rep1	8774	3384	2.13129701390472	-0.0873187880775061	0.0963783376783434	G2M	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	-0.410905528637407	4.57882814026132	1	0	5	1	1	2	1	1	0
144h.Deli9-13_het.rep1	11715	3765	2.53521126760563	0.0789514116692488	-0.203012145672103	S	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	0.087499987510206	4.75384239769235	5	4	4	1	0	7	0	0	0
144h.Deli9-13_het.rep1	9183	3129	2.25416530545573	-0.306999818175023	-0.469821066080633	G1	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	-1.32815127429628	3.72050957298532	0	1	2	0	0	5	0	4	0
144h.Deli9-13_het.rep1	17706	4768	2.36078165593584	-0.0258523647763437	0.0346725708074805	G2M	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	-1.6071672922101	4.01725725746408	4	4	3	2	1	9	0	2	0
144h.Deli9-13_het.rep1	15523	4161	1.59762932422856	0.0687502242304066	-0.219089021017008	S	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	-2.20167975482607	4.55392961120859	2	7	4	0	4	6	0	0	0
144h.Deli9-13_het.rep1	16332	4339	2.06343374969385	-0.10192665230992	-0.0525780924595846	G1	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	1.10386965441442	5.88647441482797	3	1	3	0	0	0	0	0	0
144h.Deli9-13_het.rep1	7967	2921	3.26346177984185	-0.0929052514798024	-0.326049693286838	G1	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	1.13666509482002	5.88278607940927	1	2	0	1	0	0	0	0	0
144h.Deli9-13_het.rep1	10930	3491	1.72003659652333	0.0875993912798434	-0.167986214937616	S	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	-0.978723097416399	4.97782115555063	0	1	2	1	1	7	0	2	0
144h.Deli9-13_het.rep1	26576	6042	2.20875978326309	-0.00126595106669503	0.0434276597852581	G2M	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	-0.297940421673296	5.23516158676401	2	10	3	1	1	5	0	6	0
144h.Deli9-13_het.rep1	12677	3682	2.12195314348821	0.0167752057227054	-0.411986119845514	S	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	-0.0971408372845632	5.04843740082041	0	2	3	1	0	1	0	0	0
144h.Deli9-13_het.rep1	16450	4616	2.17629179331307	-0.209306199437741	0.220952446131159	G2M	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	-1.36623053607607	4.37448005295053	3	7	5	0	2	0	0	0	0
144h.Deli9-13_het.rep1	16792	4463	2.00095283468318	-0.00213795728566391	-0.0835382461497702	G1	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	-0.9782610422101	2.3100398025538	2	6	1	2	1	8	0	7	0
144h.Deli9-13_het.rep1	13702	4230	2.05079550430594	-0.137069875506577	0.259771127474373	G2M	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	-1.47066693362856	4.72667364692941	3	10	1	1	1	3	3	1	0
144h.Deli9-13_het.rep1	13764	3933	1.96890438825923	0.180080564897821	-0.228672516836852	S	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	-0.183997083279131	4.71543721771494	2	8	2	3	0	8	0	0	0
144h.Deli9-13_het.rep1	16799	4265	1.61914399666647	-0.226209893761664	0.210581971283181	G2M	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	-2.48250680026674	4.21670631981149	1	6	5	0	0	16	0	8	0
144h.Deli9-13_het.rep1	8727	3161	2.26882090065315	-0.125706665879463	-0.427839278146306	G1	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	0.952923078266146	5.64374618149057	0	1	1	2	0	0	0	0	0
144h.Deli9-13_het.rep1	18849	4714	2.03193803384795	-0.165922221744648	0.091734516372568	G2M	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	0.0347682947192209	4.86820153808847	2	3	2	4	0	5	0	2	0
144h.Deli9-13_het.rep1	14218	4203	2.08890139260093	-0.21671319655338	0.334693576856362	G2M	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	0.655442428020002	5.31448535537973	1	0	5	8	0	2	0	0	0
144h.Deli9-13_het.rep1	8947	3029	2.50363250251481	-0.0989438991384499	-0.104847485535656	G1	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	0.103707622912885	5.01323871231333	0	2	2	0	0	4	1	2	0
144h.Deli9-13_het.rep1	11756	3823	1.51412044913236	0.192554649730122	-0.288890591943011	S	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	-1.49547128734255	4.9270687541987	4	2	5	2	2	2	0	3	0
144h.Deli9-13_het.rep1	12212	3888	2.56305273501474	-0.15183360251344	0.0670605626368784	G2M	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	0.570725064900877	5.25306872940317	0	4	2	5	0	2	0	0	0
144h.Deli9-13_het.rep1	17156	4418	1.94684075542084	-0.0757117665502136	0.137072513669756	G2M	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	-1.55894570407533	4.56805185890451	1	6	11	4	1	15	1	0	0
144h.Deli9-13_het.rep1	9240	3385	1.94805194805195	0.0820346728555856	-0.260361818020535	S	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	-2.31279950198793	4.45337729072824	0	4	0	0	1	3	1	0	0
144h.Deli9-13_het.rep1	14946	4248	1.83995717917838	-0.0500784147091493	-0.179181028947419	G1	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	-1.65346889552736	4.42938379860178	5	3	4	1	1	6	0	0	0
144h.Deli9-13_het.rep1	13702	4156	1.430448109765	-0.150530440565598	-0.247449013003636	G1	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	-1.81198387202883	4.72513775444284	0	4	1	2	0	3	0	2	0
144h.Deli9-13_het.rep1	12032	3789	1.79521276595745	0.124694577792635	-0.309410372171211	S	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	-0.656307149502276	5.5143068275477	3	5	3	0	0	5	0	3	0
144h.Deli9-13_het.rep1	15352	4397	1.69359041167275	-0.117279524485429	0.30631783415983	G2M	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	-1.74299221095705	5.21753530121103	1	7	2	0	1	7	0	6	0
144h.Deli9-13_het.rep1	12931	3872	1.90240507308019	-0.110241499524017	-0.218811448160008	G1	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	0.970166724351408	4.47063974952951	3	3	3	2	1	3	0	0	0
144h.Deli9-13_het.rep1	12088	3484	1.4228987425546	0.0796578263146503	-0.190941132691219	S	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	-2.43413786945009	4.1288419208552	4	6	2	1	1	2	1	6	0
144h.Deli9-13_het.rep1	12025	3863	1.47193347193347	0.0701033675157055	-0.221328904071367	S	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	-0.257212448688982	5.08987121200815	1	2	3	1	3	5	0	1	0
144h.Deli9-13_het.rep1	16162	4487	1.71389679495112	0.115283759643265	-0.27002604601019	S	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	-0.741628695103167	5.42388562774912	1	7	3	2	2	5	1	0	0
144h.Deli9-13_het.rep1	13693	3967	1.89147739721025	0.00709321876145597	-0.2114391912446	S	144h.Deli9-13_het.rep1	2	144h.Deli9-13_het.rep1	Whole_144h_Gastruloid_Deli9-13_het	144h.Deli9-13_het.rep1	144h	6 days	1	2	Whole	129sv.WT/HoxB_Deli9-13	NA	144h.Deli9-13_het.rep1	V3	HoxBDel(i9-13)/+	3	3	NMP	#DAE3F3	-1.97982244548464	4.33408526993051	0	4	3	0	0	3	1	3	0
